ID,VF_GENE
Australia_GCA_013218805,invA
Australia_GCA_013218805,invE
Australia_GCA_013218805,invG
Australia_GCA_013218805,invF
Australia_GCA_013218805,invH
Australia_GCA_013218805,sopD
Australia_GCA_013218805,fimI
Australia_GCA_013218805,fimC
Australia_GCA_013218805,fimD
Australia_GCA_013218805,fimH
Australia_GCA_013218805,fimF
Australia_GCA_013218805,fepG
Australia_GCA_013218805,entB
Australia_GCA_013218805,entA
Australia_GCA_013218805,steA
Australia_GCA_013218805,sifB
Australia_GCA_013218805,steB
Australia_GCA_013218805,sseJ
Australia_GCA_013218805,spvR
Australia_GCA_013218805,spvB
Australia_GCA_013218805,spvC
Australia_GCA_013218805,pefB
Australia_GCA_013218805,pefA
Australia_GCA_013218805,pefC
Australia_GCA_013218805,pefD
Australia_GCA_013218805,sopD2
Australia_GCA_013218845,rck
Australia_GCA_013218845,sinH
Australia_GCA_013218845,ratB
Australia_GCA_013218845,misL
Australia_GCA_013218845,mgtB
Australia_GCA_013218845,mgtC
Australia_GCA_013218845,sspH2
Australia_GCA_013218845,sseK1
Australia_GCA_013218845,steC
Australia_GCA_013218845,sopD2
Australia_GCA_013218845,spiC/ssaB
Australia_GCA_013218845,ssaC
Australia_GCA_013218845,ssaD
Australia_GCA_013218845,ssaE
Australia_GCA_013218845,sseA
Australia_GCA_013218845,sseB
Australia_GCA_013218845,sscA
Australia_GCA_013218845,sseC
Australia_GCA_013218845,sseD
Australia_GCA_013218845,sseE
Australia_GCA_013218845,sscB
Australia_GCA_013218845,sseF
Australia_GCA_013218845,sseG
Australia_GCA_013218845,ssaG
Australia_GCA_013218845,ssaH
Australia_GCA_013218845,ssaI
Australia_GCA_013218845,ssaJ
Australia_GCA_013218845,ssaK
Australia_GCA_013218845,ssaL
Australia_GCA_013218845,ssaM
Australia_GCA_013218845,ssaV
Australia_GCA_013218845,ssaN
Australia_GCA_013218845,ssaO
Australia_GCA_013218845,ssaP
Australia_GCA_013218845,ssaQ
Australia_GCA_013218845,ssaR
Australia_GCA_013218845,ssaS
Australia_GCA_013218845,ssaT
Australia_GCA_013218845,ssaU
Australia_GCA_013218845,steA
Australia_GCA_013218845,sifB
Australia_GCA_013218845,steB
Australia_GCA_013218845,sseJ
Australia_GCA_013218845,sseI/srfH
Australia_GCA_013218845,ompA
Australia_GCA_013218845,pipB
Australia_GCA_013218845,sopB/sigD
Australia_GCA_013218845,lpfA
Australia_GCA_013218845,lpfB
Australia_GCA_013218845,lpfC
Australia_GCA_013218845,lpfD
Australia_GCA_013218845,lpfE
Australia_GCA_013218845,sseL
Australia_GCA_013218845,slrP
Australia_GCA_013218845,pipB2
Australia_GCA_013218845,mig-14
Australia_GCA_013218845,avrA
Australia_GCA_013218845,orgC
Australia_GCA_013218845,orgB
Australia_GCA_013218845,orgA
Australia_GCA_013218845,prgK
Australia_GCA_013218845,prgJ
Australia_GCA_013218845,prgI
Australia_GCA_013218845,prgH
Australia_GCA_013218845,sptP
Australia_GCA_013218845,sicP
Australia_GCA_013218845,sipA/sspA
Australia_GCA_013218845,sipD
Australia_GCA_013218845,sipC/sspC
Australia_GCA_013218845,sipB/sspB
Australia_GCA_013218845,sicA
Australia_GCA_013218845,spaS
Australia_GCA_013218845,spaR
Australia_GCA_013218845,spaQ
Australia_GCA_013218845,spaP
Australia_GCA_013218845,spaO
Australia_GCA_013218845,invJ
Australia_GCA_013218845,invI
Australia_GCA_013218845,invC
Australia_GCA_013218845,invB
Australia_GCA_013218845,invA
Australia_GCA_013218845,invE
Australia_GCA_013218845,invG
Australia_GCA_013218845,invF
Australia_GCA_013218845,invH
Australia_GCA_013218845,sopD
Australia_GCA_013218845,fimI
Australia_GCA_013218845,fimC
Australia_GCA_013218845,fimD
Australia_GCA_013218845,fimH
Australia_GCA_013218845,fimF
Australia_GCA_013218845,fepG
Australia_GCA_013218845,entB
Australia_GCA_013218845,entA
Australia_GCA_013218845,spvR
Australia_GCA_013218845,spvB
Australia_GCA_013218845,spvC
Australia_GCA_013218845,pefB
Australia_GCA_013218845,pefA
Australia_GCA_013218845,pefC
Australia_GCA_013218845,pefD
Australia_GCA_013218845,csgG
Australia_GCA_013218845,csgF
Australia_GCA_013218845,csgE
Australia_GCA_013218845,csgD
Australia_GCA_013218845,csgB
Australia_GCA_013218845,csgA
Australia_GCA_013218845,csgC
Australia_GCA_013218845,sifA
Australia_GCA_013218845,sopE2
Australia_GCA_013218845,sodCI
Australia_GCA_013218845,sopA
Australia_GCA_013218875,sspH2
Australia_GCA_013218875,sinH
Australia_GCA_013218875,ratB
Australia_GCA_013218875,sseL
Australia_GCA_013218875,misL
Australia_GCA_013218875,mgtB
Australia_GCA_013218875,mgtC
Australia_GCA_013218875,spiC/ssaB
Australia_GCA_013218875,ssaC
Australia_GCA_013218875,ssaD
Australia_GCA_013218875,ssaE
Australia_GCA_013218875,sseA
Australia_GCA_013218875,sseB
Australia_GCA_013218875,sscA
Australia_GCA_013218875,sseC
Australia_GCA_013218875,sseD
Australia_GCA_013218875,sseE
Australia_GCA_013218875,sscB
Australia_GCA_013218875,sseF
Australia_GCA_013218875,sseG
Australia_GCA_013218875,ssaG
Australia_GCA_013218875,ssaH
Australia_GCA_013218875,ssaI
Australia_GCA_013218875,ssaJ
Australia_GCA_013218875,ssaK
Australia_GCA_013218875,ssaL
Australia_GCA_013218875,ssaM
Australia_GCA_013218875,ssaV
Australia_GCA_013218875,ssaN
Australia_GCA_013218875,ssaO
Australia_GCA_013218875,ssaP
Australia_GCA_013218875,ssaQ
Australia_GCA_013218875,ssaR
Australia_GCA_013218875,ssaS
Australia_GCA_013218875,ssaT
Australia_GCA_013218875,ssaU
Australia_GCA_013218875,steA
Australia_GCA_013218875,sifB
Australia_GCA_013218875,steB
Australia_GCA_013218875,sseJ
Australia_GCA_013218875,fimI
Australia_GCA_013218875,fimC
Australia_GCA_013218875,fimD
Australia_GCA_013218875,fimH
Australia_GCA_013218875,fimF
Australia_GCA_013218875,fepG
Australia_GCA_013218875,entB
Australia_GCA_013218875,entA
Australia_GCA_013218875,sseK1
Australia_GCA_013218875,sopD2
Australia_GCA_013218875,sseI/srfH
Australia_GCA_013218875,ompA
Australia_GCA_013218875,pipB
Australia_GCA_013218875,sopB/sigD
Australia_GCA_013218875,rck
Australia_GCA_013218875,slrP
Australia_GCA_013218875,csgG
Australia_GCA_013218875,csgF
Australia_GCA_013218875,csgE
Australia_GCA_013218875,csgD
Australia_GCA_013218875,csgB
Australia_GCA_013218875,csgA
Australia_GCA_013218875,csgC
Australia_GCA_013218875,sifA
Australia_GCA_013218875,lpfA
Australia_GCA_013218875,lpfB
Australia_GCA_013218875,lpfC
Australia_GCA_013218875,lpfD
Australia_GCA_013218875,lpfE
Australia_GCA_013218875,sodCI
Australia_GCA_013218875,sopE2
Australia_GCA_013218875,steC
Australia_GCA_013218875,pipB2
Australia_GCA_013218875,mig-14
Australia_GCA_013218875,avrA
Australia_GCA_013218875,orgC
Australia_GCA_013218875,orgB
Australia_GCA_013218875,orgA
Australia_GCA_013218875,prgK
Australia_GCA_013218875,prgJ
Australia_GCA_013218875,prgI
Australia_GCA_013218875,prgH
Australia_GCA_013218875,sptP
Australia_GCA_013218875,sicP
Australia_GCA_013218875,sipA/sspA
Australia_GCA_013218875,sipD
Australia_GCA_013218875,sipC/sspC
Australia_GCA_013218875,sipB/sspB
Australia_GCA_013218875,sicA
Australia_GCA_013218875,spaS
Australia_GCA_013218875,spaR
Australia_GCA_013218875,spaQ
Australia_GCA_013218875,spaP
Australia_GCA_013218875,spaO
Australia_GCA_013218875,invJ
Australia_GCA_013218875,invI
Australia_GCA_013218875,invC
Australia_GCA_013218875,invB
Australia_GCA_013218875,invA
Australia_GCA_013218875,invE
Australia_GCA_013218875,invG
Australia_GCA_013218875,invF
Australia_GCA_013218875,invH
Australia_GCA_013218875,sopD
Australia_GCA_013218875,sopA
Australia_GCA_013218875,spvR
Australia_GCA_013218875,spvB
Australia_GCA_013218875,spvC
Australia_GCA_013218875,pefB
Australia_GCA_013218875,pefA
Australia_GCA_013218875,pefC
Australia_GCA_013218875,pefD
Australia_GCA_013218905,pefD
Australia_GCA_013218905,pefC
Australia_GCA_013218905,pefA
Australia_GCA_013218905,pefB
Australia_GCA_013218905,spvC
Australia_GCA_013218905,spvB
Australia_GCA_013218905,spvR
Australia_GCA_013218905,pipB2
Australia_GCA_013218905,mig-14
Australia_GCA_013218905,slrP
Australia_GCA_013218905,sseL
Australia_GCA_013218905,sseK1
Australia_GCA_013218905,rck
Australia_GCA_013218905,sopD2
Australia_GCA_013218905,misL
Australia_GCA_013218905,mgtB
Australia_GCA_013218905,mgtC
Australia_GCA_013218905,ratB
Australia_GCA_013218905,sinH
Australia_GCA_013218905,sspH2
Australia_GCA_013218905,lpfE
Australia_GCA_013218905,lpfD
Australia_GCA_013218905,lpfC
Australia_GCA_013218905,lpfB
Australia_GCA_013218905,lpfA
Australia_GCA_013218905,sseI/srfH
Australia_GCA_013218905,ompA
Australia_GCA_013218905,pipB
Australia_GCA_013218905,sopB/sigD
Australia_GCA_013218905,steC
Australia_GCA_013218905,fimI
Australia_GCA_013218905,fimC
Australia_GCA_013218905,fimD
Australia_GCA_013218905,fimH
Australia_GCA_013218905,fimF
Australia_GCA_013218905,fepG
Australia_GCA_013218905,entB
Australia_GCA_013218905,entA
Australia_GCA_013218905,avrA
Australia_GCA_013218905,orgC
Australia_GCA_013218905,orgB
Australia_GCA_013218905,orgA
Australia_GCA_013218905,prgK
Australia_GCA_013218905,prgJ
Australia_GCA_013218905,prgI
Australia_GCA_013218905,prgH
Australia_GCA_013218905,sptP
Australia_GCA_013218905,sicP
Australia_GCA_013218905,sipA/sspA
Australia_GCA_013218905,sipD
Australia_GCA_013218905,sipC/sspC
Australia_GCA_013218905,sipB/sspB
Australia_GCA_013218905,sicA
Australia_GCA_013218905,spaS
Australia_GCA_013218905,spaR
Australia_GCA_013218905,spaQ
Australia_GCA_013218905,spaP
Australia_GCA_013218905,spaO
Australia_GCA_013218905,invJ
Australia_GCA_013218905,invI
Australia_GCA_013218905,invC
Australia_GCA_013218905,invB
Australia_GCA_013218905,invA
Australia_GCA_013218905,invE
Australia_GCA_013218905,invG
Australia_GCA_013218905,invF
Australia_GCA_013218905,invH
Australia_GCA_013218905,sopD
Australia_GCA_013218905,sopE2
Australia_GCA_013218905,sodCI
Australia_GCA_013218905,csgG
Australia_GCA_013218905,csgF
Australia_GCA_013218905,csgE
Australia_GCA_013218905,csgD
Australia_GCA_013218905,csgB
Australia_GCA_013218905,csgA
Australia_GCA_013218905,csgC
Australia_GCA_013218905,sifA
Australia_GCA_013218905,sopA
Australia_GCA_013218905,spiC/ssaB
Australia_GCA_013218905,ssaC
Australia_GCA_013218905,ssaD
Australia_GCA_013218905,ssaE
Australia_GCA_013218905,sseA
Australia_GCA_013218905,sseB
Australia_GCA_013218905,sscA
Australia_GCA_013218905,sseC
Australia_GCA_013218905,sseD
Australia_GCA_013218905,sseE
Australia_GCA_013218905,sscB
Australia_GCA_013218905,sseF
Australia_GCA_013218905,sseG
Australia_GCA_013218905,ssaG
Australia_GCA_013218905,ssaH
Australia_GCA_013218905,ssaI
Australia_GCA_013218905,ssaJ
Australia_GCA_013218905,ssaK
Australia_GCA_013218905,ssaL
Australia_GCA_013218905,ssaM
Australia_GCA_013218905,ssaV
Australia_GCA_013218905,ssaN
Australia_GCA_013218905,ssaO
Australia_GCA_013218905,ssaP
Australia_GCA_013218905,ssaQ
Australia_GCA_013218905,ssaR
Australia_GCA_013218905,ssaS
Australia_GCA_013218905,ssaT
Australia_GCA_013218905,ssaU
Australia_GCA_013218905,steA
Australia_GCA_013218905,sifB
Australia_GCA_013218905,steB
Australia_GCA_013218905,sseJ
Australia_GCA_013218965,sspH2
Australia_GCA_013218965,steC
Australia_GCA_013218965,sseI/srfH
Australia_GCA_013218965,ompA
Australia_GCA_013218965,pipB
Australia_GCA_013218965,sopB/sigD
Australia_GCA_013218965,misL
Australia_GCA_013218965,mgtB
Australia_GCA_013218965,mgtC
Australia_GCA_013218965,sopD2
Australia_GCA_013218965,csgG
Australia_GCA_013218965,csgF
Australia_GCA_013218965,csgE
Australia_GCA_013218965,csgD
Australia_GCA_013218965,csgB
Australia_GCA_013218965,csgA
Australia_GCA_013218965,csgC
Australia_GCA_013218965,sifA
Australia_GCA_013218965,rck
Australia_GCA_013218965,sopE2
Australia_GCA_013218965,sodCI
Australia_GCA_013218965,fimI
Australia_GCA_013218965,fimC
Australia_GCA_013218965,fimD
Australia_GCA_013218965,fimH
Australia_GCA_013218965,fimF
Australia_GCA_013218965,fepG
Australia_GCA_013218965,entB
Australia_GCA_013218965,entA
Australia_GCA_013218965,spvR
Australia_GCA_013218965,spvB
Australia_GCA_013218965,spvC
Australia_GCA_013218965,pefB
Australia_GCA_013218965,pefA
Australia_GCA_013218965,pefC
Australia_GCA_013218965,pefD
Australia_GCA_013218965,sinH
Australia_GCA_013218965,ratB
Australia_GCA_013218965,sseK1
Australia_GCA_013218965,sseL
Australia_GCA_013218965,pipB2
Australia_GCA_013218965,mig-14
Australia_GCA_013218965,avrA
Australia_GCA_013218965,orgC
Australia_GCA_013218965,orgB
Australia_GCA_013218965,orgA
Australia_GCA_013218965,prgK
Australia_GCA_013218965,prgJ
Australia_GCA_013218965,prgI
Australia_GCA_013218965,prgH
Australia_GCA_013218965,sptP
Australia_GCA_013218965,sicP
Australia_GCA_013218965,sipA/sspA
Australia_GCA_013218965,sipD
Australia_GCA_013218965,sipC/sspC
Australia_GCA_013218965,sipB/sspB
Australia_GCA_013218965,sicA
Australia_GCA_013218965,spaS
Australia_GCA_013218965,spaR
Australia_GCA_013218965,spaQ
Australia_GCA_013218965,spaP
Australia_GCA_013218965,spaO
Australia_GCA_013218965,invJ
Australia_GCA_013218965,invI
Australia_GCA_013218965,invC
Australia_GCA_013218965,invB
Australia_GCA_013218965,invA
Australia_GCA_013218965,invE
Australia_GCA_013218965,invG
Australia_GCA_013218965,invF
Australia_GCA_013218965,invH
Australia_GCA_013218965,sopD
Australia_GCA_013218965,slrP
Australia_GCA_013218965,lpfA
Australia_GCA_013218965,lpfB
Australia_GCA_013218965,lpfC
Australia_GCA_013218965,lpfD
Australia_GCA_013218965,lpfE
Australia_GCA_013218965,sopA
Australia_GCA_013218965,spiC/ssaB
Australia_GCA_013218965,ssaC
Australia_GCA_013218965,ssaD
Australia_GCA_013218965,ssaE
Australia_GCA_013218965,sseA
Australia_GCA_013218965,sseB
Australia_GCA_013218965,sscA
Australia_GCA_013218965,sseC
Australia_GCA_013218965,sseD
Australia_GCA_013218965,sseE
Australia_GCA_013218965,sscB
Australia_GCA_013218965,sseF
Australia_GCA_013218965,sseG
Australia_GCA_013218965,ssaG
Australia_GCA_013218965,ssaH
Australia_GCA_013218965,ssaI
Australia_GCA_013218965,ssaJ
Australia_GCA_013218965,ssaK
Australia_GCA_013218965,ssaL
Australia_GCA_013218965,ssaM
Australia_GCA_013218965,ssaV
Australia_GCA_013218965,ssaN
Australia_GCA_013218965,ssaO
Australia_GCA_013218965,ssaP
Australia_GCA_013218965,ssaQ
Australia_GCA_013218965,ssaR
Australia_GCA_013218965,ssaS
Australia_GCA_013218965,ssaT
Australia_GCA_013218965,ssaU
Australia_GCA_013218965,steA
Australia_GCA_013218965,sifB
Australia_GCA_013218965,steB
Australia_GCA_013218965,sseJ
Australia_GCA_013218975,sinH
Australia_GCA_013218975,ratB
Australia_GCA_013218975,spiC/ssaB
Australia_GCA_013218975,ssaC
Australia_GCA_013218975,ssaD
Australia_GCA_013218975,ssaE
Australia_GCA_013218975,sseA
Australia_GCA_013218975,sseB
Australia_GCA_013218975,sscA
Australia_GCA_013218975,sseC
Australia_GCA_013218975,sseD
Australia_GCA_013218975,sseE
Australia_GCA_013218975,sscB
Australia_GCA_013218975,sseF
Australia_GCA_013218975,sseG
Australia_GCA_013218975,ssaG
Australia_GCA_013218975,ssaH
Australia_GCA_013218975,ssaI
Australia_GCA_013218975,ssaJ
Australia_GCA_013218975,ssaK
Australia_GCA_013218975,ssaL
Australia_GCA_013218975,ssaM
Australia_GCA_013218975,ssaV
Australia_GCA_013218975,ssaN
Australia_GCA_013218975,ssaO
Australia_GCA_013218975,ssaP
Australia_GCA_013218975,ssaQ
Australia_GCA_013218975,ssaR
Australia_GCA_013218975,ssaS
Australia_GCA_013218975,ssaT
Australia_GCA_013218975,ssaU
Australia_GCA_013218975,steA
Australia_GCA_013218975,sifB
Australia_GCA_013218975,steB
Australia_GCA_013218975,sseJ
Australia_GCA_013218975,sseK1
Australia_GCA_013218975,sopD2
Australia_GCA_013218975,rck
Australia_GCA_013218975,pefD
Australia_GCA_013218975,pefC
Australia_GCA_013218975,pefA
Australia_GCA_013218975,pefB
Australia_GCA_013218975,spvC
Australia_GCA_013218975,spvB
Australia_GCA_013218975,spvR
Australia_GCA_013218975,sspH2
Australia_GCA_013218975,fimI
Australia_GCA_013218975,fimC
Australia_GCA_013218975,fimD
Australia_GCA_013218975,fimH
Australia_GCA_013218975,fimF
Australia_GCA_013218975,fepG
Australia_GCA_013218975,entB
Australia_GCA_013218975,entA
Australia_GCA_013218975,lpfA
Australia_GCA_013218975,lpfB
Australia_GCA_013218975,lpfC
Australia_GCA_013218975,lpfD
Australia_GCA_013218975,lpfE
Australia_GCA_013218975,sopE2
Australia_GCA_013218975,sodCI
Australia_GCA_013218975,pipB2
Australia_GCA_013218975,mig-14
Australia_GCA_013218975,slrP
Australia_GCA_013218975,sseL
Australia_GCA_013218975,sseI/srfH
Australia_GCA_013218975,ompA
Australia_GCA_013218975,pipB
Australia_GCA_013218975,sopB/sigD
Australia_GCA_013218975,sopD
Australia_GCA_013218975,invH
Australia_GCA_013218975,invF
Australia_GCA_013218975,invG
Australia_GCA_013218975,invE
Australia_GCA_013218975,invA
Australia_GCA_013218975,invB
Australia_GCA_013218975,invC
Australia_GCA_013218975,invI
Australia_GCA_013218975,invJ
Australia_GCA_013218975,spaO
Australia_GCA_013218975,spaP
Australia_GCA_013218975,spaQ
Australia_GCA_013218975,spaR
Australia_GCA_013218975,spaS
Australia_GCA_013218975,sicA
Australia_GCA_013218975,sipB/sspB
Australia_GCA_013218975,sipC/sspC
Australia_GCA_013218975,sipD
Australia_GCA_013218975,sipA/sspA
Australia_GCA_013218975,sicP
Australia_GCA_013218975,sptP
Australia_GCA_013218975,prgH
Australia_GCA_013218975,prgI
Australia_GCA_013218975,prgJ
Australia_GCA_013218975,prgK
Australia_GCA_013218975,orgA
Australia_GCA_013218975,orgB
Australia_GCA_013218975,orgC
Australia_GCA_013218975,avrA
Australia_GCA_013218975,csgG
Australia_GCA_013218975,csgF
Australia_GCA_013218975,csgE
Australia_GCA_013218975,csgD
Australia_GCA_013218975,csgB
Australia_GCA_013218975,csgA
Australia_GCA_013218975,csgC
Australia_GCA_013218975,sifA
Australia_GCA_013218975,steC
Australia_GCA_013218975,misL
Australia_GCA_013218975,mgtB
Australia_GCA_013218975,mgtC
Australia_GCA_013218975,sopA
Australia_GCA_013219015,sseI/srfH
Australia_GCA_013219015,ompA
Australia_GCA_013219015,pipB
Australia_GCA_013219015,sopB/sigD
Australia_GCA_013219015,spvR
Australia_GCA_013219015,spvB
Australia_GCA_013219015,spvC
Australia_GCA_013219015,pefB
Australia_GCA_013219015,pefA
Australia_GCA_013219015,pefC
Australia_GCA_013219015,pefD
Australia_GCA_013219015,rck
Australia_GCA_013219015,sspH2
Australia_GCA_013219015,slrP
Australia_GCA_013219015,pipB2
Australia_GCA_013219015,mig-14
Australia_GCA_013219015,sinH
Australia_GCA_013219015,ratB
Australia_GCA_013219015,sopA
Australia_GCA_013219015,sseK1
Australia_GCA_013219015,csgG
Australia_GCA_013219015,csgF
Australia_GCA_013219015,csgE
Australia_GCA_013219015,csgD
Australia_GCA_013219015,csgB
Australia_GCA_013219015,csgA
Australia_GCA_013219015,csgC
Australia_GCA_013219015,sifA
Australia_GCA_013219015,sseL
Australia_GCA_013219015,sopE2
Australia_GCA_013219015,sodCI
Australia_GCA_013219015,sopD
Australia_GCA_013219015,invH
Australia_GCA_013219015,invF
Australia_GCA_013219015,invG
Australia_GCA_013219015,invE
Australia_GCA_013219015,invA
Australia_GCA_013219015,invB
Australia_GCA_013219015,invC
Australia_GCA_013219015,invI
Australia_GCA_013219015,invJ
Australia_GCA_013219015,spaO
Australia_GCA_013219015,spaP
Australia_GCA_013219015,spaQ
Australia_GCA_013219015,spaR
Australia_GCA_013219015,spaS
Australia_GCA_013219015,sicA
Australia_GCA_013219015,sipB/sspB
Australia_GCA_013219015,sipC/sspC
Australia_GCA_013219015,sipD
Australia_GCA_013219015,sipA/sspA
Australia_GCA_013219015,sicP
Australia_GCA_013219015,sptP
Australia_GCA_013219015,prgH
Australia_GCA_013219015,prgI
Australia_GCA_013219015,prgJ
Australia_GCA_013219015,prgK
Australia_GCA_013219015,orgA
Australia_GCA_013219015,orgB
Australia_GCA_013219015,orgC
Australia_GCA_013219015,avrA
Australia_GCA_013219015,fimI
Australia_GCA_013219015,fimC
Australia_GCA_013219015,fimD
Australia_GCA_013219015,fimH
Australia_GCA_013219015,fimF
Australia_GCA_013219015,fepG
Australia_GCA_013219015,entB
Australia_GCA_013219015,entA
Australia_GCA_013219015,lpfE
Australia_GCA_013219015,lpfD
Australia_GCA_013219015,lpfC
Australia_GCA_013219015,lpfB
Australia_GCA_013219015,lpfA
Australia_GCA_013219015,sopD2
Australia_GCA_013219015,mgtC
Australia_GCA_013219015,mgtB
Australia_GCA_013219015,misL
Australia_GCA_013219015,steC
